order_id,order_date,customer_id,segment,region,country,category,product,quantity,unit_price,discount,sales,profit,ship_mode
ORD-101442,2024-02-14 07:21:00,CUST-2825,Consumer,North America,Canada,Technology,Headphones,8,513.5,0.0,4108.0,1655.08,Standard
ORD-102171,2022-01-10 16:08:05,CUST-2647,Corporate,North America,Mexico,Office Supplies,Pens (Pack),8,18.45,0.0,147.6,60.88,Economy
ORD-102913,2024-06-01 01:10:45,CUST-1026,Consumer,Europe,United Kingdom,Office Supplies,Binder,6,6.57,0.0,39.42,14.62,Standard
ORD-109648,2024-12-15 03:53:07,CUST-1600,,North America,United States,Furniture,Bookcase,6,189.52,0.0,1137.12,398.9,Economy
ORD-107890,2022-04-17 22:02:15,CUST-1642,Consumer,Europe,Germany,Furniture,Sofa,10,298.0,0.1,2682.0,760.9,Standard
ORD-107381,2022-06-03 14:58:13,CUST-1474,Consumer,North America,United States,Technology,Monitor,5,483.06,0.1,2173.77,701.82,Express
ORD-100364,2024-08-19 21:05:21,CUST-2468,Home Office,Europe,Spain,Office Supplies,Pens (Pack),8,13.48,0.1,97.06,17.44,Standard
ORD-102561,2022-10-18 03:02:42,CUST-1645,Consumer,Europe,United Kingdom,Office Supplies,Binder,8,10.33,0.1,74.38,19.84,Express
ORD-102660,2022-04-25 13:58:59,CUST-2895,Home Office,Asia,Singapore,Furniture,Office Chair,4,140.04,0.0,560.16,201.21,Standard
ORD-107397,2022-10-07 09:45:05,CUST-2445,Corporate,North America,United States,Office Supplies,Notebook,1,22.54,0.1,20.29,6.91,Standard
ORD-107566,2022-12-07 11:16:32,CUST-2864,Corporate,North America,Canada,Furniture,Desk,7,159.96,0.1,1007.75,204.94,Standard
ORD-101088,2024-08-04 03:04:44,CUST-2432,Corporate,Europe,France,Office Supplies,Stapler,2,13.48,0.0,26.96,11.06,Economy
ORD-105547,2023-01-02 09:06:49,CUST-1034,Home Office,Europe,United Kingdom,Furniture,Office Chair,11,258.0,0.0,2838.0,1008.62,Standard
ORD-108798,2022-01-26 17:48:59,CUST-2812,Home Office,North America,Canada,Technology,Monitor,5,322.73,0.1,1452.28,438.52,Express
ORD-107101,2024-10-01 03:40:46,CUST-2868,Consumer,North America,United States,Technology,Laptop,11,436.71,0.1,4323.43,868.84,Express
ORD-107106,2023-06-20 20:04:13,CUST-2374,Home Office,Europe,Germany,Furniture,Sofa,4,268.42,0.0,1073.68,438.14,Express
ORD-109625,2024-08-28 18:14:38,CUST-2979,Consumer,Asia,Singapore,Technology,Keyboard,2,460.39,0.15,782.66,162.38,Same Day
ORD-104196,2024-02-02 16:53:02,CUST-2610,Corporate,North America,United States,Technology,Smartphone,4,494.23,0.1,1779.23,520.5,Same Day
ORD-102438,2023-11-14 12:26:53,CUST-1234,,Europe,Spain,Technology,Laptop,1,271.45,0.1,244.3,45.03,
ORD-104635,2023-06-06 18:53:39,CUST-1895,Home Office,North America,Canada,Office Supplies,Binder,8,7.26,0.15,49.37,11.32,Standard
ORD-107481,2023-12-21 22:49:41,CUST-1923,Consumer,Oceania,New Zealand,Furniture,Bookcase,10,142.93,0.15,1214.91,144.97,Express
ORD-101735,2022-10-12 17:19:16,CUST-1764,Consumer,Asia,India,Office Supplies,Binder,8,9.43,0.0,75.44,28.74,Standard
ORD-103893,2023-09-04 11:50:47,CUST-1274,Consumer,Europe,United Kingdom,Technology,Headphones,3,780.23,0.1,2106.62,559.03,Standard
ORD-102671,2023-01-18 09:38:40,CUST-1540,Corporate,Europe,United Kingdom,Furniture,Desk,10,320.46,0.0,3204.6,1295.51,Same Day
ORD-101310,2024-04-19 22:23:14,CUST-2566,Corporate,North America,Mexico,Office Supplies,Stapler,10,8.56,0.0,85.6,26.93,Standard
ORD-106404,2024-03-25 01:58:38,CUST-1982,Home Office,North America,Canada,Technology,Headphones,9,646.36,0.0,5817.24,1692.89,Standard
ORD-108235,2022-07-07 05:23:56,CUST-1846,Corporate,North America,United States,Technology,Laptop,9,394.78,0.2,2842.42,387.01,Standard
ORD-108971,2023-07-18 13:09:37,CUST-2562,Home Office,North America,Mexico,Technology,Monitor,5,435.39,0.0,2176.95,1032.21,Express
ORD-107001,2022-05-22 15:08:16,CUST-2170,Corporate,Oceania,New Zealand,Technology,Laptop,5,328.99,0.1,1480.46,439.04,Express
ORD-106654,2022-08-01 14:16:13,CUST-2475,Corporate,Europe,Germany,Technology,Keyboard,1,556.78,0.0,556.78,203.67,Express
ORD-106563,2024-07-11 23:38:03,CUST-2349,Home Office,Oceania,Australia,Technology,Laptop,8,708.42,0.1,5100.62,1381.24,Standard
ORD-109654,2023-09-02 08:49:46,CUST-2909,Home Office,Asia,India,Office Supplies,Stapler,4,18.78,0.0,75.12,30.4,Economy
ORD-109448,2024-12-28 12:33:54,CUST-2383,Consumer,North America,United States,Office Supplies,Pens (Pack),2,15.98,0.0,31.96,10.77,Standard
ORD-109848,2023-03-22 20:08:06,CUST-2399,Consumer,North America,United States,Office Supplies,Binder,5,9.75,0.2,39.0,8.36,Standard
ORD-107726,2023-03-13 12:10:03,CUST-1556,Corporate,North America,Mexico,Technology,Smartphone,1,335.0,0.3,234.5,5.39,Standard
ORD-105193,2022-04-04 18:13:12,CUST-1772,Consumer,Europe,Spain,Furniture,Bookcase,2,133.87,0.0,267.74,104.32,Express
ORD-100997,2024-12-31 00:00:00,CUST-1819,Corporate,North America,Canada,Technology,Headphones,9,534.88,0.2,3851.14,686.26,Express
ORD-105205,2022-06-07 22:41:13,CUST-1368,Consumer,North America,Mexico,Office Supplies,Stapler,2,10.97,0.0,21.94,8.46,Standard
ORD-102869,2022-04-02 17:01:12,CUST-1976,Home Office,North America,Canada,Office Supplies,Binder,10,14.53,0.2,116.24,24.18,Express
ORD-101554,2022-03-28 19:40:35,CUST-1473,Consumer,North America,United States,Office Supplies,Stapler,5,7.47,0.1,33.62,10.5,Express
ORD-103969,2022-04-18 02:01:58,CUST-2954,Consumer,North America,United States,Technology,Keyboard,9,427.77,0.0,3849.93,1253.15,Same Day
ORD-105787,2023-05-06 08:09:07,CUST-1131,CORPORATE, Asia ,India,Technology,Monitor,9,287.99,0.0,2591.91,1015.35,Standard
ORD-100754,2023-06-06 23:25:52,CUST-2942,Corporate,Europe,Germany,Furniture,Office Chair,7,155.91,0.1,982.23,285.11,Same Day
ORD-102805,2022-01-29 14:50:47,CUST-2451,Corporate,North America,United States,Office Supplies,Paper (Ream),7,9.93,0.1,62.56,14.3,Standard
ORD-109653,2024-08-28 14:34:13,CUST-1497,Corporate,Europe,Spain,Furniture,Desk,3,103.23,0.0,309.69,63.97,Standard
ORD-109846,2022-03-28 05:02:54,CUST-2997,Consumer,Asia,India,Office Supplies,Pens (Pack),2,13.14,0.0,26.28,7.74,Standard
ORD-109406,2024-05-03 08:42:42,CUST-2140,Corporate,Europe,United Kingdom,Technology,Keyboard,7,272.15,0.3,1333.53,8.75,Express
ORD-109595,2024-11-08 08:54:01,CUST-2506,Consumer,Europe,United Kingdom,Office Supplies,Stapler,6,18.17,0.0,109.02,35.23,Standard
ORD-109804,2024-04-11 09:44:31,CUST-1731,Home Office,North America,United States,Technology,Headphones,6,741.32,0.0,4447.92,1633.89,Standard
ORD-109736,2023-05-04 00:44:24,CUST-1143,Corporate,North America,Canada,Office Supplies,Stapler,3,6.93,0.15,17.67,3.07,Economy
ORD-101354,2024-11-28 08:06:09,CUST-2690,Consumer,Asia,India,Office Supplies,Pens (Pack),4,19.22,0.15,65.35,9.12,Standard
ORD-102855,2022-08-28 13:06:33,CUST-2941,Consumer,Oceania,Australia,Technology,Smartphone,3,370.28,0.0,1110.84,349.3,Express
ORD-104969,2022-01-29 03:53:33,CUST-2680,Consumer,Europe,France,Technology,Smartphone,5,622.72,0.2,2490.88,326.9,Standard
ORD-101825,2022-07-22 12:18:07,CUST-2657,Corporate,North America,Canada,Furniture,Sofa,5,140.4,0.0,702.0,243.56,Express
ORD-104146,2022-09-07 14:24:52,CUST-1889,,North America,Mexico,Office Supplies,Binder,6,11.19,0.0,67.14,,
ORD-104464,2023-11-30 16:17:22,CUST-2891,Corporate,North America,Canada,Technology,Monitor,1,493.1,0.15,419.14,96.99,Economy
ORD-100679,2023-09-28 06:39:17,CUST-1988,Consumer,North America,Mexico,Office Supplies,Pens (Pack),8,10.94,0.0,87.52,27.14,Economy
ORD-101113,2022-04-26 12:19:06,CUST-1705,Consumer,Oceania,Australia,Office Supplies,Paper (Ream),11,14.11,0.15,131.93,34.97,Express
ORD-103403,2022-04-16 12:08:49,CUST-1141,Consumer,Oceania,New Zealand,Technology,Laptop,6,487.07,0.1,2630.18,553.06,Standard
ORD-102350,2023-12-28 15:13:43,CUST-2033,Home Office,North America,Canada,Technology,Laptop,10,358.59,0.0,3585.9,1322.12,Standard
ORD-105695,2024-10-05 03:47:21,CUST-1945,Consumer,North America,Mexico,Furniture,Sofa,1,283.69,0.0,283.69,71.74,Express
ORD-101525,2022-07-12 17:41:05,CUST-2194,Home Office,North America,United States,Furniture,Desk,9,141.02,0.0,1269.18,529.99,Same Day
ORD-105173,2023-05-02 02:52:24,CUST-1767,Corporate,North America,United States,Furniture,Office Chair,10,215.13,0.0,2151.3,629.58,Economy
ORD-108515,2022-01-25 01:35:04,CUST-2979,Corporate,Europe,Germany,Technology,Monitor,7,647.05,0.0,4529.35,1589.62,Express
ORD-103985,2022-01-29 09:44:48,CUST-1726,Corporate,North America,Mexico,Furniture,Sofa,11,198.39,0.15,1854.95,284.4,Express
ORD-102963,2024-11-15 04:02:36,CUST-1819,Consumer,Europe,France,Office Supplies,Stapler,9,10.56,0.2,76.03,14.0,Standard
ORD-100540,2023-01-28 13:58:47,CUST-2040,Home Office,Oceania,New Zealand,Furniture,Sofa,1,239.97,0.0,239.97,109.63,Standard
ORD-103615,2024-07-24 14:04:47,CUST-1913,Corporate,Europe,France,Technology,Headphones,4,322.42,0.0,1289.68,339.42,Standard
ORD-104661,2022-01-05 16:23:11,CUST-2306,Corporate,Oceania,Australia,Office Supplies,Stapler,7,14.25,0.0,99.75,30.86,Economy
ORD-102524,2024-03-24 01:36:30,CUST-1345,Corporate,Oceania,Australia,Office Supplies,Stapler,1,10.99,0.0,10.99,2.87,Standard
ORD-103796,2022-04-11 07:06:10,CUST-2358,Consumer,Europe,Spain,Technology,Keyboard,3,657.35,0.1,1774.85,544.38,Express
ORD-109151,2023-01-25 11:29:05,CUST-1074,Home Office,North America,United States,Technology,Keyboard,7,408.08,0.0,2856.56,987.74,Economy
ORD-102796,2023-01-31 20:08:11,CUST-2413,HOME OFFICE, Europe ,Germany,Office Supplies,Paper (Ream),2,11.04,0.0,22.08,9.75,Same Day
ORD-109273,2022-10-31 11:22:13,CUST-2668,Home Office,Europe,France,Furniture,Bookcase,4,135.8,0.0,543.2,197.89,Standard
ORD-106934,2022-03-27 06:12:12,CUST-1516,Corporate,Europe,United Kingdom,Technology,Headphones,10,285.76,0.0,2857.6,893.72,Standard
ORD-102530,2023-02-12 04:06:38,CUST-2235,Corporate,Europe,Germany,Office Supplies,Paper (Ream),10,10.76,0.0,107.6,29.0,Standard
ORD-108591,2023-06-14 01:43:04,CUST-2982,Consumer,North America,Mexico,Office Supplies,Notebook,2,10.11,0.15,17.19,2.8,Standard
ORD-105118,2024-09-23 04:23:16,CUST-1278,Corporate,North America,Canada,Furniture,Lamp,5,342.78,0.0,1713.9,571.12,Express
ORD-102877,2024-09-24 09:29:53,CUST-1929,CONSUMER, Europe ,Spain,Office Supplies,Binder,2,12.58,0.1,22.64,6.08,Express
ORD-104620,2022-03-04 21:03:34,CUST-1804,Consumer,North America,Canada,Office Supplies,Pens (Pack),3,7.32,0.0,21.96,5.21,Express
ORD-107958,2023-10-11 04:13:04,CUST-1154,Corporate,North America,United States,Furniture,Sofa,8,203.51,0.0,1628.08,694.14,Standard
ORD-109814,2024-10-28 15:41:40,CUST-2284,Corporate,Oceania,Australia,Office Supplies,Paper (Ream),8,11.28,0.0,90.24,33.79,Standard
ORD-106849,2023-01-27 01:13:25,CUST-2921,,Oceania,Australia,Technology,Headphones,6,362.32,0.2,1739.14,352.25,
ORD-100090,2024-01-06 03:47:40,CUST-1531,Consumer,North America,Mexico,Technology,Keyboard,6,769.07,0.15,3922.26,534.59,Express
ORD-103088,2022-06-23 17:28:24,CUST-1637,CONSUMER, Europe ,France,Furniture,Bookcase,5,149.64,0.0,748.2,294.91,Express
ORD-108888,2023-03-28 04:54:57,CUST-2521,Corporate,Asia,India,Office Supplies,Notebook,6,12.72,0.15,64.87,15.53,Standard
ORD-102140,2022-10-09 17:00:01,CUST-1319,CORPORATE, Asia ,Singapore,Office Supplies,Pens (Pack),4,11.18,0.0,44.72,19.05,Standard
ORD-100048,2024-11-22 07:23:29,CUST-2991,Corporate,Europe,France,Office Supplies,Binder,4,14.17,0.15,48.18,13.58,Standard
ORD-100888,2023-05-13 22:05:42,CUST-1270,Consumer,North America,Mexico,Office Supplies,Stapler,4,10.36,0.1,37.3,11.2,Same Day
ORD-105309,2022-06-11 23:21:48,CUST-2550,Consumer,North America,United States,Technology,Monitor,11,537.27,0.0,5909.97,1702.13,Standard
ORD-108952,2022-04-23 09:34:02,CUST-1084,Consumer,North America,Canada,Furniture,Bookcase,5,223.5,0.0,1117.5,405.01,Economy
ORD-104057,2023-10-28 22:51:16,CUST-2756,Consumer,Oceania,Australia,Technology,Headphones,6,285.84,0.0,1715.04,723.69,Standard
ORD-105716,2023-10-05 09:33:33,CUST-1419,Consumer,Asia,Singapore,Furniture,Desk,7,422.64,0.2,2366.78,444.53,Same Day
ORD-108099,2022-12-31 12:06:19,CUST-1283,Consumer,Oceania,Australia,Furniture,Sofa,5,175.95,0.15,747.79,193.71,Standard
ORD-109767,2023-09-06 08:16:42,CUST-1696,Home Office,Europe,United Kingdom,Office Supplies,Notebook,3,9.25,0.2,22.2,3.72,Standard
ORD-100513,2023-10-22 10:34:42,CUST-2438,Home Office,North America,Mexico,Furniture,Office Chair,8,208.62,0.15,1418.62,326.84,Standard
ORD-106152,2023-08-28 11:33:49,CUST-2448,Corporate,North America,United States,Office Supplies,Notebook,3,20.06,0.0,60.18,21.75,Standard
ORD-107474,2024-11-23 10:23:19,CUST-2703,Consumer,North America,Canada,Office Supplies,Paper (Ream),6,11.81,0.0,70.86,26.58,Standard
ORD-109697,2023-07-02 18:22:03,CUST-1355,Home Office,Europe,United Kingdom,Office Supplies,Notebook,7,10.29,0.2,57.62,9.18,Same Day
ORD-103623,2024-11-18 17:10:37,CUST-1573,Consumer,Asia,Japan,Furniture,Bookcase,9,264.61,0.0,2381.49,653.71,Express
ORD-105053,2022-06-02 16:54:52,CUST-2611,Corporate,North America,Mexico,Technology,Headphones,11,495.35,0.1,4903.96,1803.68,Same Day
ORD-105063,2024-03-21 18:05:00,CUST-2734,,North America,Canada,Technology,Laptop,5,709.11,0.0,3545.55,,
ORD-100683,2024-12-06 21:27:23,CUST-1404,Consumer,Europe,Spain,Office Supplies,Pens (Pack),1,6.01,0.1,5.41,1.17,Standard
ORD-104020,2024-06-19 17:29:40,CUST-2988,Consumer,North America,Mexico,Office Supplies,Binder,7,7.14,0.1,44.98,10.72,Standard
ORD-108853,2024-04-18 11:49:19,CUST-2638,Consumer,Europe,United Kingdom,Furniture,Sofa,9,150.83,0.2,1085.98,105.91,Standard
ORD-102384,2023-02-05 07:53:27,CUST-2786,Corporate,North America,Mexico,Technology,Monitor,2,689.8,0.1,1241.64,189.03,Express
ORD-100617,2023-04-30 03:14:57,CUST-1045,CORPORATE, North America ,Mexico,Technology,Monitor,1,238.98,0.0,238.98,76.12,Standard
ORD-103610,2023-06-11 02:43:06,CUST-1766,Consumer,Europe,Germany,Furniture,Office Chair,11,276.08,0.0,3036.88,1352.27,Economy
ORD-104010,2024-06-11 03:21:59,CUST-2646,Consumer,North America,Canada,Technology,Monitor,3,511.12,0.0,1533.36,619.83,Economy
ORD-103122,2022-08-20 05:46:34,CUST-2675,Consumer,North America,Mexico,Furniture,Office Chair,5,399.11,0.15,1696.22,252.87,Economy
ORD-102336,2024-08-05 15:12:50,CUST-1983,Corporate,Asia,India,Office Supplies,Notebook,6,2.7,0.0,16.2,6.28,Standard
ORD-101235,2023-12-22 15:23:11,CUST-2362,Corporate,North America,Mexico,Technology,Keyboard,9,239.24,0.3,1507.21,79.51,Express
ORD-107811,2022-10-30 12:23:58,CUST-2809,Consumer,Europe,Spain,Office Supplies,Paper (Ream),11,8.97,0.0,98.67,42.08,Standard
ORD-108887,2024-09-17 15:46:41,CUST-1067,Home Office,Europe,United Kingdom,Furniture,Office Chair,3,129.4,0.1,349.38,86.32,Standard
ORD-105532,2022-06-17 19:18:12,CUST-2984,Consumer,Europe,United Kingdom,Furniture,Sofa,8,106.66,0.15,725.29,117.64,Standard
ORD-101851,2024-10-28 20:57:56,CUST-2225,Consumer,Oceania,Australia,Furniture,Office Chair,3,176.22,0.2,422.93,76.9,Economy
ORD-100237,2022-04-26 00:32:05,CUST-1578,Corporate,Asia,Japan,Office Supplies,Pens (Pack),1,13.24,0.0,13.24,5.02,Same Day
ORD-101115,2023-11-04 21:22:12,CUST-2544,Home Office,North America,United States,Furniture,Sofa,9,179.65,0.1,1455.17,512.65,Economy
ORD-100479,2024-12-24 03:10:41,CUST-1585,Consumer,Europe,Germany,Technology,Keyboard,4,309.97,0.1,1115.89,313.81,Express
ORD-107943,2024-09-29 22:23:27,CUST-2983,Consumer,Europe,Germany,Furniture,Lamp,1,281.78,0.15,239.51,43.28,Standard
ORD-106110,2022-03-06 16:14:52,CUST-2163,Corporate,North America,Canada,Technology,Smartphone,7,250.02,0.0,1750.14,504.93,Standard
ORD-105751,2023-05-25 19:25:44,CUST-1091,Home Office,North America,Canada,Office Supplies,Paper (Ream),2,11.92,0.0,23.84,9.49,Standard
ORD-102758,2022-06-20 18:10:17,CUST-1996,Consumer,Europe,United Kingdom,Technology,Headphones,5,376.61,0.0,1883.05,757.48,Standard
ORD-107259,2023-12-02 03:17:57,CUST-2913,Corporate,North America,Canada,Technology,Monitor,1,389.32,0.15,330.92,98.43,Standard
ORD-102270,2022-12-22 23:32:39,CUST-2948,Consumer,Europe,United Kingdom,Technology,Laptop,11,390.18,0.15,3648.18,963.2,Standard
ORD-102272,2024-11-29 05:47:39,CUST-1506,Home Office,Asia,Singapore,Furniture,Office Chair,9,161.35,0.15,1234.33,206.51,Economy
ORD-102563,2023-02-15 22:37:00,CUST-2298,,Europe,France,Office Supplies,Notebook,7,18.99,0.0,132.93,44.6,
ORD-105743,2023-03-01 19:14:02,CUST-2616,Consumer,Asia,India,Technology,Monitor,10,391.01,0.0,3910.1,1319.88,Standard
ORD-103401,2023-02-07 22:30:23,CUST-2391,Corporate,Asia,Japan,Furniture,Office Chair,9,171.2,0.1,1386.72,303.29,Express
ORD-102831,2022-06-14 10:05:26,CUST-1196,Home Office,Europe,France,Technology,Keyboard,1,341.56,0.1,307.4,66.66,Standard
ORD-109066,2024-09-23 01:27:54,CUST-1735,Corporate,North America,United States,Furniture,Desk,10,118.99,0.15,1011.41,230.91,Standard
ORD-108852,2022-11-01 22:17:38,CUST-1860,Consumer,North America,Mexico,Technology,Keyboard,2,569.65,0.0,1139.3,380.09,Express
ORD-108354,2024-10-06 15:40:04,CUST-1381,Consumer,Europe,France,Office Supplies,Notebook,8,22.82,0.1,164.3,38.28,Standard
ORD-101060,2024-01-12 08:19:46,CUST-1342,Home Office,Oceania,Australia,Furniture,Office Chair,10,145.32,0.0,1453.2,627.21,Standard
ORD-105329,2023-04-16 01:22:37,CUST-1383,,North America,United States,Office Supplies,Pens (Pack),3,23.34,0.1,63.02,13.79,
ORD-109883,2024-09-30 12:02:34,CUST-1727,Consumer,North America,Mexico,Office Supplies,Pens (Pack),6,8.83,0.15,45.03,9.28,Standard
ORD-105786,2022-09-17 17:09:29,CUST-1491,Consumer,Asia,India,Technology,Monitor,8,406.01,0.0,3248.08,1368.49,Standard
ORD-101859,2023-01-22 01:31:51,CUST-2943,,North America,Canada,Office Supplies,Paper (Ream),9,10.58,0.2,76.18,11.24,Economy
ORD-106912,2023-10-22 19:50:17,CUST-2012,Corporate,Europe,Germany,Furniture,Office Chair,6,183.58,0.15,936.26,81.75,Standard
ORD-104346,2024-12-18 14:39:51,CUST-2287,Consumer,Asia,India,Office Supplies,Notebook,5,9.25,0.2,37.0,7.64,Standard
ORD-103280,2023-01-21 01:51:26,CUST-1424,Consumer,Europe,Germany,Technology,Headphones,10,613.79,0.0,6137.9,1842.6,Express
ORD-107359,2024-07-01 09:00:00,CUST-1551,,Europe,United Kingdom,Office Supplies,Pens (Pack),7,11.07,0.1,69.74,19.27,
ORD-105938,2024-07-29 19:14:54,CUST-2889,Home Office,Europe,France,Furniture,Bookcase,1,272.86,0.15,231.93,38.92,Same Day
ORD-104387,2024-07-16 03:59:22,CUST-2513,Corporate,North America,Canada,Furniture,Office Chair,9,354.79,0.0,3193.11,1384.17,Economy
ORD-105021,2023-06-13 08:28:55,CUST-1693,Corporate,Asia,India,Office Supplies,Binder,4,14.59,0.2,46.69,7.01,Express
ORD-100708,2023-11-07 08:02:17,CUST-2781,Corporate,Europe,United Kingdom,Technology,Headphones,9,507.46,0.15,3882.07,459.99,Standard
ORD-106805,2023-04-12 13:10:19,CUST-1950,Consumer,Asia,Japan,Office Supplies,Paper (Ream),10,16.77,0.3,117.39,-2.26,Standard
ORD-107192,2023-02-16 12:11:37,CUST-2200,Home Office,Europe,Spain,Technology,Keyboard,10,618.8,0.0,6188.0,2589.6,Standard
ORD-104194,2024-09-16 02:14:29,CUST-2904,Consumer,North America,Canada,Office Supplies,Paper (Ream),4,13.36,0.0,53.44,20.51,Economy
ORD-103864,2022-11-04 20:28:15,CUST-1156,Home Office,Oceania,New Zealand,Office Supplies,Pens (Pack),6,9.5,0.2,45.6,1.73,Same Day
ORD-107884,2024-08-05 19:29:55,CUST-2785,Corporate,North America,Canada,Technology,Laptop,10,636.03,0.0,6360.3,2639.5,Standard
ORD-105769,2022-08-29 12:12:33,CUST-1992,,Asia,Singapore,Office Supplies,Paper (Ream),3,11.43,0.0,34.29,13.17,Economy
ORD-102849,2023-02-15 11:21:01,CUST-2928,Consumer,North America,United States,Furniture,Bookcase,9,154.77,0.0,1392.93,461.64,Standard
ORD-104648,2023-12-10 07:10:27,CUST-1885,Consumer,North America,Mexico,Furniture,Bookcase,4,298.29,0.3,835.21,60.3,Same Day
ORD-105379,2022-03-07 04:46:59,CUST-2662,Consumer,Asia,Japan,Furniture,Bookcase,11,126.22,0.15,1180.16,225.8,Standard
ORD-103456,2024-05-14 04:01:40,CUST-2496,Home Office,Oceania,Australia,Office Supplies,Notebook,4,12.87,0.0,51.48,19.13,Standard
ORD-108508,2023-06-26 09:59:29,CUST-1417,Consumer,Oceania,Australia,Furniture,Desk,11,258.7,0.15,2418.84,673.37,Economy
ORD-107668,2023-05-26 01:00:38,CUST-2022,Consumer,Europe,Germany,Furniture,Bookcase,7,246.86,0.0,1728.02,833.67,Economy
ORD-103244,2022-08-13 03:20:40,CUST-2601,Corporate,North America,Canada,Technology,Keyboard,2,545.77,0.1,982.39,204.87,Standard
ORD-103383,2024-11-08 04:38:53,CUST-1556,Consumer,Europe,France,Office Supplies,Pens (Pack),4,14.25,0.1,51.3,14.16,Express
ORD-105064,2023-04-28 22:30:03,CUST-2534,Corporate,Oceania,Australia,Furniture,Sofa,5,286.47,0.15,1217.5,263.37,Economy
ORD-104219,2022-05-28 01:39:20,CUST-2098,Corporate,Europe,United Kingdom,Technology,Headphones,5,495.8,0.0,2479.0,940.6,Economy
ORD-101672,2023-04-28 05:16:26,CUST-1533,Consumer,Asia,Singapore,Technology,Headphones,8,435.23,0.1,3133.66,744.73,Express
ORD-104458,2024-11-26 16:32:29,CUST-1237,Corporate,North America,Canada,Office Supplies,Stapler,7,15.35,0.0,107.45,35.14,Standard
ORD-108976,2022-01-12 06:32:05,CUST-1551,Consumer,North America,Mexico,Office Supplies,Notebook,1,10.93,0.0,10.93,3.63,Express
ORD-103781,2024-10-27 04:44:54,CUST-2551,Consumer,Asia,Japan,Office Supplies,Pens (Pack),9,6.59,0.3,41.52,1.79,Standard
ORD-106400,2022-08-07 05:26:29,CUST-1838,Corporate,North America,Mexico,Furniture,Sofa,3,433.18,0.1,1169.59,249.75,Express
ORD-103075,2022-01-29 00:33:25,CUST-2646,Corporate,Oceania,Australia,Office Supplies,Paper (Ream),8,10.34,0.0,82.72,32.1,Economy
ORD-103111,2022-04-02 00:07:47,CUST-2570,Corporate,North America,Canada,Office Supplies,Stapler,9,16.46,0.0,148.14,53.8,Express
ORD-106328,2023-05-23 00:16:54,CUST-1861,Consumer,Europe,United Kingdom,Furniture,Office Chair,10,202.77,0.2,1622.16,241.0,Standard
ORD-103371,2024-04-30 08:32:57,CUST-2660,Corporate,North America,Mexico,Technology,Headphones,11,335.98,0.0,3695.78,988.81,Standard
ORD-109608,2023-11-21 07:58:20,CUST-2548,Consumer,Oceania,New Zealand,Furniture,Lamp,2,135.76,0.0,271.52,100.9,Standard
ORD-101777,2023-03-08 15:19:50,CUST-2495,Consumer,Europe,Germany,Furniture,Office Chair,3,231.65,0.0,694.95,217.53,Standard
ORD-106001,2023-12-02 03:14:02,CUST-2269,Consumer,North America,Canada,Office Supplies,Paper (Ream),11,11.87,0.1,117.51,38.35,Economy
ORD-107787,2024-05-11 05:13:00,CUST-2463,CONSUMER, Asia ,Japan,Furniture,Desk,9,161.74,0.0,1455.66,563.27,Same Day
ORD-109251,2024-07-19 12:00:41,CUST-1379,Home Office,North America,United States,Office Supplies,Notebook,3,12.29,0.0,36.87,13.28,Same Day
ORD-105663,2023-06-10 06:09:51,CUST-2530,Corporate,North America,Canada,Technology,Monitor,4,467.29,0.0,1869.16,717.78,Standard
ORD-108310,2023-07-11 04:03:21,CUST-1116,Home Office,Asia,Singapore,Technology,Laptop,4,791.0,0.0,3164.0,1212.31,Express
ORD-104045,2024-12-02 21:46:50,CUST-1092,Consumer,North America,United States,Office Supplies,Binder,3,14.15,0.0,42.45,18.81,Express
ORD-108098,2022-05-29 19:18:19,CUST-1178,Corporate,Europe,United Kingdom,Office Supplies,Notebook,11,13.24,0.0,145.64,61.42,Standard
ORD-104158,2023-07-27 07:43:25,CUST-2486,Consumer,Europe,France,Technology,Keyboard,1,585.23,0.0,585.23,185.81,Express
ORD-103214,2024-10-01 11:45:09,CUST-1655,Consumer,North America,United States,Office Supplies,Pens (Pack),11,12.03,0.1,119.1,36.47,Standard
ORD-100402,2024-01-09 02:29:47,CUST-1678,Consumer,Asia,Singapore,Technology,Headphones,10,545.36,0.0,5453.6,2363.93,Economy
ORD-100937,2023-07-06 21:18:44,CUST-1754,CONSUMER, North America ,Canada,Furniture,Desk,7,196.13,0.0,1372.91,507.41,Standard
ORD-103890,2024-01-16 10:25:51,CUST-1767,Home Office,North America,Canada,Technology,Monitor,10,420.76,0.0,4207.6,1754.71,Express
ORD-107017,2023-07-14 02:37:31,CUST-2399,Corporate,North America,United States,Technology,Keyboard,6,510.34,0.15,2602.73,415.46,Express
ORD-105701,2023-08-08 13:08:44,CUST-1930,Consumer,North America,Mexico,Office Supplies,Pens (Pack),4,14.57,0.2,46.62,7.18,Standard
ORD-108601,2024-06-30 09:54:20,CUST-1225,Corporate,North America,Mexico,Office Supplies,Notebook,7,8.92,0.0,62.44,15.79,Standard
ORD-106280,2023-02-09 22:25:03,CUST-1126,Home Office,Asia,India,Furniture,Desk,3,191.5,0.1,517.05,115.98,Standard
ORD-103061,2023-02-11 04:37:45,CUST-1952,Corporate,Europe,France,Technology,Monitor,1,574.73,0.0,574.73,198.74,Standard
